MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50.0,3.0,60.0,8064.0,1.0,3,3.0,0.0,0,0.0,12,2.0,2.0,0.0,0,5.0,7.0,1949.0,2006,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,5,0.0,5.0,0.0,672.0,672.0,1.0,0,1.0,4.0,672.0,252.0,0.0,924.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,5,2003.0,2,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.0,4.0,122900.0
60.0,3.0,70.0,11184.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,5,6.0,5.0,1978.0,1978,1.0,1.0,6.0,6.0,1,92.0,3.0,4.0,1.0,3.0,3.0,3.0,3,226.0,5.0,0.0,192.0,918.0,1.0,2,1.0,4.0,918.0,765.0,0.0,1683.0,0.0,0.0,2.0,1,3.0,1.0,3.0,7.0,6.0,1.0,1,1978.0,1,2.0,440.0,4.0,4.0,2.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,8.0,4.0,172500.0
20.0,3.0,70.0,8414.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,6.0,6.0,1963.0,2003,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,2,663.0,5.0,0.0,396.0,1059.0,1.0,4,1.0,4.0,1068.0,0.0,0.0,1068.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1963.0,1,1.0,264.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2006,8.0,4.0,154500.0
20.0,3.0,69.30579531442663,13284.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,5.0,1954.0,1954,1.0,1.0,13.0,10.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,1,1064.0,5.0,0.0,319.0,1383.0,1.0,4,1.0,4.0,1383.0,0.0,0.0,1383.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,1,1954.0,2,1.0,354.0,4.0,4.0,2.0,168.0,116.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,165000.0
90.0,3.0,64.0,7018.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,5.0,5.0,1979.0,1979,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0,4.0,1.0,3.0,8.0,6.0,0.0,1,1979.0,2,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,118858.0
60.0,3.0,71.0,7056.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,5,6.0,5.0,1963.0,1963,1.0,1.0,6.0,6.0,1,163.5,3.0,4.0,1.0,3.0,3.0,3.0,1,400.0,5.0,0.0,380.0,780.0,1.0,4,1.0,4.0,983.0,813.0,0.0,1796.0,1.0,0.0,1.0,1,4.0,1.0,3.0,8.0,6.0,1.0,1,1963.0,1,2.0,483.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10,2008,8.0,4.0,140000.0
30.0,3.0,50.0,8765.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,2,4.0,6.0,1936.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,0,285.0,5.0,0.0,666.0,951.0,1.0,0,1.0,4.0,951.0,0.0,0.0,951.0,0.0,0.0,1.0,0,2.0,1.0,3.0,6.0,6.0,0.0,5,1936.0,2,1.0,327.0,4.0,4.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4,2006,8.0,4.0,106500.0
90.0,3.0,64.0,7018.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,5,5.0,5.0,1979.0,1979,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1120.0,1120.0,0.0,2240.0,0.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,0.0,5,1979.0,2,2.0,528.0,4.0,4.0,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,142953.0
20.0,3.0,100.0,12919.0,1.0,0,3.0,0.0,4,0.0,16,2.0,2.0,0.0,2,9.0,5.0,2009.0,2010,1.0,1.0,12.0,13.0,3,163.5,2.0,4.0,2.0,2.0,3.0,1.0,2,733.0,5.0,0.0,142.0,1302.0,1.0,0,1.0,4.0,1387.5,0.0,0.0,2364.0,1.0,0.0,2.0,1,2.0,1.0,2.0,7.0,6.0,2.0,1,2009.0,0,3.0,820.0,4.0,4.0,2.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3,2010,8.0,4.0,210143.9
20.0,3.0,65.0,6993.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,7.0,1961.0,1994,1.0,1.0,6.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,465.0,5.0,0.0,447.0,912.0,1.0,4,1.0,4.0,1236.0,0.0,0.0,1236.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,1,1961.0,2,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,8.0,4.0,135000.0
20.0,3.0,69.30579531442663,7340.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,4.0,6.0,1971.0,1971,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,322.0,5.0,0.0,536.0,858.0,1.0,4,1.0,4.0,858.0,0.0,0.0,858.0,0.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1979.0,2,1.0,684.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,110000.0
20.0,3.0,64.0,8712.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,7.0,1957.0,2000,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,1,860.0,5.0,0.0,132.0,992.0,1.0,4,1.0,4.0,1306.0,0.0,0.0,1306.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1968.0,2,1.0,756.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,8.0,4.0,153000.0
60.0,3.0,63.0,7875.0,1.0,3,3.0,0.0,4,0.0,8,2.0,2.0,0.0,5,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,783.0,783.0,1.0,0,1.0,4.0,807.0,702.0,0.0,1509.0,0.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,2003.0,0,2.0,393.0,4.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,180000.0
20.0,3.0,50.0,14859.0,1.0,0,3.0,0.0,1,0.0,8,2.0,2.0,0.0,2,7.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,1,27.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1670.0,1670.0,1.0,0,1.0,4.0,1670.0,0.0,0.0,1670.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,1.0,1,2006.0,1,3.0,690.0,4.0,4.0,2.0,144.0,60.0,0.0,0.0,0.0,0.0,0.0,8,2006,8.0,4.0,240000.0
20.0,3.0,69.30579531442663,6173.0,1.0,0,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,6.0,1967.0,1967,1.0,1.0,6.0,14.0,1,75.0,3.0,4.0,1.0,3.0,3.0,3.0,2,599.0,5.0,0.0,277.0,876.0,1.0,4,1.0,4.0,902.0,0.0,0.0,902.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1967.0,2,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,8.0,4.0,125500.0
20.0,3.0,80.0,9920.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1954.0,1954,1.0,1.0,6.0,6.0,3,110.0,3.0,4.0,1.0,3.0,3.0,3.0,4,354.0,5.0,0.0,412.0,1056.0,1.0,4,1.0,4.0,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1954.0,1,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,8.0,4.0,128000.0
20.0,3.0,78.0,13501.0,1.0,0,3.0,0.0,0,0.0,21,2.0,2.0,0.0,2,8.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,3,208.0,2.0,4.0,2.0,2.0,3.0,3.0,2,63.0,5.0,0.0,1560.0,1623.0,1.0,0,1.0,4.0,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0,3.0,1.0,2.0,8.0,6.0,1.0,1,2006.0,1,3.0,865.0,4.0,4.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,255000.0
50.0,3.0,86.0,11500.0,1.0,0,3.0,0.0,4,0.0,6,2.0,2.0,0.0,0,7.0,7.0,1936.0,1987,1.0,1.0,3.0,3.0,2,0.0,2.0,4.0,1.0,2.0,3.0,3.0,4,223.0,5.0,0.0,794.0,1017.0,1.0,2,1.0,4.0,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1,3.0,1.0,2.0,6.0,6.0,1.0,1,1936.0,0,1.0,180.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,8.0,4.0,250000.0
20.0,3.0,69.30579531442663,8885.0,1.0,0,3.0,0.0,4,0.0,11,2.0,2.0,0.0,2,5.0,5.0,1983.0,1983,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,2.0,3.0,2.0,1,301.0,5.0,0.0,239.0,864.0,1.0,4,1.0,4.0,902.0,0.0,0.0,902.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,1,1983.0,2,2.0,484.0,4.0,4.0,2.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,8.0,4.0,131000.0
60.0,3.0,78.0,12589.0,1.0,1,3.0,0.0,4,0.0,8,2.0,2.0,0.0,5,6.0,5.0,2005.0,2005,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,742.0,742.0,1.0,0,1.0,4.0,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,2005.0,0,2.0,390.0,4.0,4.0,2.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,174000.0
90.0,3.0,80.0,11600.0,1.0,3,3.0,0.0,0,0.0,12,2.0,2.0,0.0,5,5.0,5.0,1960.0,1960,1.0,1.0,8.0,8.0,1,361.0,3.0,4.0,1.0,3.0,3.0,3.0,4,443.0,5.0,0.0,662.0,1105.0,1.0,4,1.0,4.0,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,0.0,5,1960.0,2,2.0,480.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,8.0,4.0,154300.0
20.0,3.0,69.30579531442663,9286.0,1.0,0,3.0,0.0,1,0.0,5,2.0,2.0,0.0,2,5.0,7.0,1977.0,1989,1.0,1.0,6.0,10.0,2,0.0,3.0,4.0,1.0,2.0,3.0,2.0,0,196.0,5.0,0.0,1072.0,1268.0,1.0,4,1.0,4.0,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,1,3.0,1.0,2.0,5.0,6.0,0.0,5,1978.0,2,1.0,252.0,4.0,4.0,2.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,8.0,4.0,143500.0
30.0,3.0,51.0,6120.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,2,5.0,7.0,1925.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4,489.0,5.0,0.0,279.0,768.0,1.0,4,1.0,4.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,5,1925.0,2,1.0,450.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,88000.0
90.0,3.0,82.0,6270.0,1.0,3,3.0,0.0,4,0.0,6,2.0,2.0,0.0,5,5.0,6.0,1949.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,284.0,5.0,0.0,717.0,1001.0,1.0,4,1.0,4.0,1001.0,1001.0,0.0,2002.0,0.0,0.0,2.0,0,4.0,1.0,3.0,8.0,6.0,0.0,0,1949.0,2,3.0,871.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,8.0,4.0,145000.0
70.0,3.0,60.0,3000.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,5,6.0,5.0,2009.0,2009,1.0,1.0,12.0,13.0,3,76.0,2.0,4.0,2.0,2.0,3.0,2.0,2,294.0,5.0,0.0,318.0,612.0,1.0,0,1.0,4.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1,2.0,1.0,2.0,4.0,6.0,0.0,5,2009.0,1,2.0,528.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,173733.0
70.0,3.0,60.0,2001.0,1.0,3,3.0,0.0,4,0.0,10,2.0,2.0,0.0,5,4.0,5.0,1970.0,1970,1.0,1.0,5.0,5.0,1,80.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,546.0,546.0,1.0,1,1.0,4.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,0.0,1,1970.0,2,1.0,286.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,8.0,4.0,75000.0
20.0,3.0,50.0,9000.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,2,2.0,5.0,1949.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,1,50.0,5.0,0.0,430.0,480.0,1.0,4,1.0,4.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0,1.0,1.0,3.0,4.0,6.0,0.0,5,1958.0,2,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,8.0,4.0,35311.0
20.0,3.0,69.30579531442663,17140.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,4.0,6.0,1956.0,1956,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,1059.0,5.0,0.0,75.0,1134.0,1.0,0,1.0,4.0,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1956.0,1,1.0,284.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,8.0,4.0,135000.0
60.0,3.0,103.0,13125.0,1.0,0,3.0,0.0,0,0.0,20,2.0,2.0,0.0,5,7.0,5.0,1991.0,1991,1.0,1.0,6.0,6.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,1,48.0,5.0,0.0,422.0,1104.0,1.0,0,1.0,4.0,912.0,1215.0,0.0,2127.0,1.0,0.0,2.0,1,4.0,1.0,2.0,8.0,6.0,1.0,1,1991.0,1,3.0,833.0,4.0,4.0,2.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,11,2007,8.0,4.0,238000.0
20.0,3.0,87.0,11029.0,1.0,0,3.0,0.0,0,0.0,12,2.0,2.0,0.0,2,6.0,6.0,1958.0,2002,1.0,1.0,8.0,8.0,2,0.0,2.0,4.0,1.0,2.0,3.0,3.0,0,528.0,5.0,0.0,245.0,1184.0,1.0,0,1.0,4.0,1414.0,0.0,0.0,1414.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,1,1990.0,2,2.0,601.0,4.0,4.0,2.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,176500.0
60.0,3.0,70.0,8462.0,1.0,0,3.0,0.0,4,0.0,20,2.0,2.0,0.0,5,6.0,5.0,1994.0,1994,1.0,1.0,6.0,6.0,1,105.0,2.0,4.0,2.0,2.0,3.0,3.0,2,814.0,5.0,0.0,114.0,928.0,1.0,0,1.0,4.0,936.0,785.0,0.0,1721.0,0.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,0.0,1,1994.0,1,2.0,471.0,4.0,4.0,2.0,300.0,87.0,0.0,0.0,0.0,0.0,0.0,7,2007,8.0,4.0,201000.0
90.0,3.0,67.0,8777.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,0,5.0,7.0,1900.0,2003,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,1084.0,5.0,0.0,188.0,1272.0,1.0,2,1.0,4.0,1272.0,928.0,0.0,2200.0,2.0,0.0,2.0,2,4.0,1.0,3.0,9.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,9,2008,8.0,4.0,145900.0
20.0,3.0,65.0,10237.0,1.0,3,3.0,0.0,4,0.0,8,2.0,2.0,0.0,2,6.0,5.0,2005.0,2006,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2,28.0,5.0,0.0,1288.0,1316.0,1.0,0,1.0,4.0,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,2005.0,0,2.0,397.0,4.0,4.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,8.0,4.0,169990.0
120.0,3.0,50.0,8012.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,6.0,5.0,1993.0,1994,1.0,1.0,9.0,10.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,3,165.0,5.0,0.0,598.0,1604.0,1.0,0,1.0,4.0,1617.0,0.0,0.0,1617.0,1.0,0.0,2.0,0,2.0,1.0,2.0,5.0,6.0,1.0,1,1993.0,1,2.0,533.0,4.0,4.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,193000.0
20.0,3.0,79.0,10240.0,1.0,3,3.0,0.0,4,0.0,14,2.0,2.0,0.0,2,6.0,6.0,1980.0,1980,1.0,1.0,9.0,10.0,1,157.0,3.0,4.0,1.0,2.0,3.0,3.0,1,625.0,5.0,0.0,0.0,1686.0,1.0,4,1.0,4.0,1686.0,0.0,0.0,1686.0,1.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,1.0,1,1980.0,2,2.0,612.0,4.0,4.0,2.0,384.0,131.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,207500.0
20.0,3.0,69.30579531442663,15611.0,1.0,0,3.0,0.0,0,0.0,14,2.0,2.0,0.0,2,5.0,6.0,1977.0,1977,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,0,767.0,5.0,0.0,266.0,1126.0,1.0,4,1.0,4.0,1126.0,0.0,0.0,1126.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,1977.0,1,2.0,540.0,4.0,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,175000.0
60.0,3.0,93.0,11999.0,1.0,3,3.0,0.0,4,0.0,16,2.0,2.0,0.0,5,8.0,5.0,2003.0,2004,1.0,1.0,12.0,13.0,1,340.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1181.0,1181.0,1.0,0,1.0,4.0,1234.0,1140.0,0.0,2374.0,0.0,0.0,2.0,1,4.0,1.0,2.0,10.0,6.0,1.0,3,2003.0,0,3.0,656.0,4.0,4.0,2.0,104.0,100.0,0.0,0.0,0.0,0.0,0.0,5,2007,8.0,4.0,285000.0
60.0,3.0,69.30579531442663,9900.0,1.0,3,3.0,0.0,4,0.0,14,2.0,2.0,0.0,5,7.0,5.0,1968.0,1968,1.0,1.0,8.0,8.0,1,342.0,3.0,4.0,1.0,3.0,3.0,3.0,1,552.0,5.0,0.0,280.0,832.0,1.0,2,1.0,4.0,1098.0,880.0,0.0,1978.0,0.0,0.0,2.0,1,4.0,1.0,3.0,9.0,6.0,1.0,1,1968.0,1,2.0,486.0,4.0,4.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,176000.0
20.0,3.0,69.30579531442663,11838.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,8.0,5.0,2001.0,2001,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,805.0,1753.0,1.0,0,1.0,4.0,1788.0,0.0,0.0,1788.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,1.0,1,2001.0,1,2.0,522.0,4.0,4.0,2.0,202.0,151.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,236500.0
60.0,3.0,69.30579531442663,13006.0,1.0,0,3.0,0.0,0,0.0,8,2.0,2.0,0.0,5,7.0,5.0,1997.0,1997,1.0,1.0,6.0,6.0,1,285.0,3.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,964.0,964.0,1.0,2,1.0,4.0,993.0,1243.0,0.0,2236.0,0.0,0.0,2.0,1,4.0,1.0,2.0,8.0,6.0,1.0,3,1997.0,0,2.0,642.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,8.0,4.0,222000.0
20.0,3.0,73.0,8925.0,1.0,0,3.0,0.0,4,0.0,23,2.0,2.0,0.0,2,8.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2,16.0,5.0,0.0,1450.0,1466.0,1.0,0,1.0,4.0,1466.0,0.0,0.0,1466.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,0.0,1,2007.0,0,3.0,610.0,4.0,4.0,2.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,7,2009,8.0,4.0,201000.0
20.0,3.0,70.0,9100.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,6.0,1965.0,1965,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,338.0,5.0,0.0,121.0,925.0,1.0,0,1.0,4.0,925.0,0.0,0.0,925.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1965.0,2,1.0,429.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,8.0,4.0,117500.0
20.0,3.0,84.0,11670.0,1.0,0,3.0,0.0,0,0.0,21,2.0,2.0,0.0,2,9.0,5.0,2006.0,2006,1.0,1.0,12.0,7.0,3,302.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,805.0,1905.0,1.0,0,1.0,4.0,1905.0,0.0,0.0,1905.0,0.0,0.0,2.0,0,3.0,1.0,2.0,8.0,6.0,1.0,1,2006.0,0,3.0,788.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3,2007,8.0,4.0,320000.0
20.0,3.0,63.0,8487.0,1.0,3,3.0,0.0,2,0.0,5,2.0,2.0,0.0,2,7.0,5.0,2004.0,2004,1.0,1.0,12.0,13.0,1,210.0,2.0,4.0,2.0,2.0,3.0,2.0,2,20.0,5.0,0.0,1480.0,1500.0,1.0,0,1.0,4.0,1500.0,0.0,0.0,1500.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,2004.0,1,2.0,570.0,4.0,4.0,2.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,8,2009,8.0,4.0,190000.0
20.0,3.0,78.0,11570.0,1.0,1,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,7.0,7.0,1960.0,2007,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2,425.0,5.0,0.0,160.0,585.0,1.0,0,1.0,4.0,2069.0,0.0,0.0,2069.0,1.0,0.0,2.0,0,4.0,1.0,2.0,9.0,6.0,1.0,1,1960.0,1,2.0,505.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,242000.0
30.0,3.0,52.0,5825.0,1.0,0,3.0,0.0,4,0.0,3,2.0,2.0,0.0,2,4.0,5.0,1926.0,1953,1.0,1.0,8.0,8.0,1,108.0,3.0,4.0,2.0,1.0,3.0,2.0,5,0.0,5.0,0.0,600.0,600.0,1.0,2,1.0,4.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0,1.0,1.0,3.0,5.0,6.0,0.0,5,1953.0,2,2.0,528.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,8.0,4.0,79900.0
20.0,3.0,67.0,10083.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,2,102.20131215469613,2.0,4.0,2.0,2.0,3.0,3.0,2,833.0,5.0,0.0,343.0,1176.0,1.0,0,1.0,4.0,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0,2.0,1.0,2.0,5.0,6.0,0.0,1,2003.0,1,2.0,555.0,4.0,4.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,8,2009,8.0,4.0,184900.0
